tract,pm25,pm25_pct,poverty,poverty_pct,nearest_sensor_km,sensors_within_1km,ces_score,latitude,longitude
6037542502,12.12536191,83.53579175704989,61.4,90.15184381778741,2.035998736375618,0,66.2068911627187,33.8940909,-118.2253101
6037535001,12.12263212,83.18872017353578,64.4,93.40563991323211,5.5976315764221924,0,63.0483904036606,33.9714062,-118.2531399
6037535002,12.12263212,83.18872017353578,54.5,82.19088937093275,5.723938929306981,0,61.5771094501075,33.9711665,-118.2465194
6037602900,12.12237612,83.1236442516269,51.2,77.93926247288503,2.381164089090584,0,68.7491780830079,33.9079762,-118.3065724
6037403722,12.12221394,83.03687635574836,41.6,63.167028199566154,1.7702721652224211,0,33.0733643715788,34.0881832,-117.8721406
6037127712,12.12103103,82.99349240780911,45.5,69.60954446854663,2.787540983394734,0,43.4795819734662,34.1974208,-118.4700785
6037238320,12.12072526,82.92841648590021,65.7,94.31670281995662,5.013164130094166,0,57.5715092215172,33.9621528,-118.2861548
6037238310,12.12072526,82.92841648590021,68.9,96.76789587852494,5.164296904818114,0,56.8653515824099,33.9660436,-118.2861074
6037434003,12.11875988,82.73318872017353,56.1,84.42516268980476,1.6587501686520136,0,63.125283958666,34.0464413,-118.0226938
6037542800,12.11682636,82.55965292841648,43.2,65.6182212581345,2.4031161407625428,0,50.2301935908531,33.8995257,-118.2473437
6037240200,12.116733,82.4945770065076,64.1,92.88503253796095,5.76036439885748,0,68.3319677179195,33.9560337,-118.2761415
6037239702,12.116733,82.4945770065076,68.1,96.33405639913232,6.000352741344247,0,70.7578541094618,33.962202,-118.2750006
6037533402,12.11512207,82.40780911062907,60.9,89.71800433839479,1.8434275734966996,0,52.5195648436322,33.9898752,-118.1951817
6037239502,12.11505815,82.32104121475055,59.8,88.67678958785248,5.508017531983075,0,55.5387259761119,33.9693296,-118.2630441
6037239801,12.11505815,82.32104121475055,47.8,72.7114967462039,5.862814766511671,0,51.2976976170703,33.9660533,-118.2629318
6037239701,12.11496733,82.23427331887201,63.6,92.27765726681127,5.691246565801971,0,66.5339957468886,33.966092,-118.2752632
6037239602,12.11496733,82.23427331887201,78.5,99.08893709327549,5.320816610819156,0,62.9209738187342,33.9694507,-118.2749023
6037241400,12.11292708,81.88720173535792,60.2,89.08893709327549,4.401829582699685,0,62.6347858063623,33.92558,-118.2755609
6037540901,12.11292708,81.88720173535792,45.9,70.13015184381779,3.684437029025676,0,72.2529864979648,33.9194635,-118.2717325
6037534900,12.11083805,81.51843817787419,39.7,60.36876355748373,5.2211647552634695,0,57.5658325884357,33.9707698,-118.2367913
6037541100,12.11029674,81.3882863340564,57.8,86.2472885032538,1.501313424857188,0,59.9129032961775,33.8984704,-118.2607508
6037541300,12.1101526,81.30151843817788,45.2,69.13232104121475,3.381380558147343,0,55.5209352494565,33.911833,-118.2410907
6037134710,12.10983792,81.21475054229936,60.2,89.08893709327549,3.5319631228132837,0,52.9325592164695,34.2023735,-118.5779426
6037229420,12.10765122,80.82429501084599,62.7,91.36659436008678,3.1880376471137364,0,64.8644311999552,33.9925311,-118.2608177
6037229200,12.10765122,80.82429501084599,57.2,85.66160520607376,2.657585196806251,0,55.2479983517216,33.9982715,-118.2608283
6037228710,12.10765122,80.82429501084599,74.6,98.48156182212581,2.977364878673455,0,55.0465140098556,33.9993679,-118.2542903
6037602801,12.10553008,80.4772234273319,58.4,86.8763557483731,2.805173651531563,0,65.9083873140871,33.927402,-118.3001717
6037240010,12.10418364,80.32537960954447,65.8,94.46854663774403,5.866956502512571,0,66.4278641956401,33.9583159,-118.2637832
6037239802,12.10418364,80.32537960954447,66.3,94.94577006507592,6.069718863603338,0,60.0146055338363,33.962408,-118.2629489
6037530902,12.1028031,80.21691973969631,52.4,79.587852494577,2.008628131373206,0,51.6750986910889,34.0445158,-118.1810137
6037406200,12.10201885,79.95661605206074,40.1,60.99783080260303,4.050770858856347,0,44.2880040340224,34.0764235,-117.8979159
6037533501,12.10196267,79.89154013015184,54.8,82.7765726681128,2.4242801150743896,0,54.5886158300789,33.9854565,-118.200577
6037533300,12.10196267,79.89154013015184,63.8,92.51626898047722,1.736976966018155,0,57.5679892954996,33.9927923,-118.2024051
6037241001,12.10169951,79.78308026030369,65.2,93.90455531453362,4.799394715872692,0,64.8580033740334,33.9296426,-118.2679732
6037533105,12.10088367,79.43600867678958,69.8,97.13665943600867,3.3794126844905503,0,55.3087747025471,33.9828819,-118.216407
6037532606,12.10088367,79.43600867678958,58.2,86.63774403470715,3.6285662841173822,0,55.6998353742798,33.9832062,-118.2208725
6037532500,12.10088367,79.43600867678958,48.3,73.51409978308025,3.1520960599642587,0,66.2887650838413,33.9899239,-118.2209803
6037540600,12.10051881,79.3058568329718,65.8,94.46854663774403,2.213186519253801,0,62.3352572379248,33.9243583,-118.2341162
6037530006,12.10008748,79.26247288503254,41.7,63.38394793926248,4.182325808702248,0,46.2504056533202,34.020019,-118.1126395
6037240500,12.0998549,79.21908893709328,63.7,92.38611713665944,5.7458134610839435,0,74.9110079520607,33.9469248,-118.275663
6037241202,12.09974001,79.15401301518438,54.0,81.36659436008676,4.283463474531493,0,65.6586830537993,33.9334324,-118.2857509
6037241300,12.09974001,79.15401301518438,50.3,76.70281995661605,4.003889024920145,0,53.4690549862259,33.9261331,-118.2862377
6037228210,12.09940492,79.04555314533623,73.4,98.22125813449024,2.4129103101059792,0,60.0684344278735,34.010412,-118.2534818
6037227020,12.09940492,79.04555314533623,63.6,92.27765726681127,2.4370674274368715,0,64.653805433358,34.0157537,-118.251933
6037227010,12.09940492,79.04555314533623,68.6,96.59436008676789,2.888198712207833,0,76.6535544451483,34.0185256,-118.2469968
6037407601,12.09913498,78.93709327548807,42.8,65.11930585683298,3.572718355364529,0,54.3053834942623,34.0384097,-117.9461731
6037241201,12.09880174,78.87201735357917,49.3,74.83731019522777,4.615385601612238,0,58.50677734954,33.9402403,-118.2858348
6037226410,12.09845951,78.76355748373102,69.7,97.04989154013015,1.6657697829882785,0,60.4823234212593,34.0241996,-118.2622815
6037542601,12.09830951,78.69848156182213,63.4,91.99566160520607,2.0459727815854087,0,64.6931455623952,33.9058075,-118.2265977
6037541500,12.09745122,78.54663774403471,57.5,85.90021691973969,2.172187459538579,0,59.1168560218632,33.9148293,-118.2270116
6037541400,12.09745122,78.54663774403471,48.8,74.20824295010846,2.752307743856493,0,56.5529421622951,33.9131395,-118.2337235
